"";"x";"predicted";"conf.low";"conf.high";"group";"facet";"stimuli"
"598";7,32;0,866469673679295;0,890990627668626;0,836432889521534;"NR";"N";"Compl non-REW"
"600";7,32;0,825572170323616;0,855025441853389;0,790135123330775;"R";"N";"Compl REW"
"602";7,4;0,866996132808856;0,891474020959143;0,836997290011642;"NR";"N";"Compl non-REW"
"604";7,4;0,826168770605141;0,855578625423702;0,790769916145866;"R";"N";"Compl REW"
"606";7,44;0,867523000081074;0,891957687397356;0,83756220054207;"NR";"N";"Compl non-REW"
"608";7,44;0,826766147224057;0,856132327539856;0,79140576034612;"R";"N";"Compl REW"
"610";7,52;0,868575281786352;0,892923352035698;0,838690724019533;"NR";"N";"Compl non-REW"
"612";7,52;0,827960198498408;0,857238592964608;0,79267720937095;"R";"N";"Compl REW"
"614";7,56;0,869623275531654;0,893884162796755;0,839815707710638;"NR";"N";"Compl non-REW"
"616";7,56;0,829150645712517;0,858340711107792;0,793945726477134;"R";"N";"Compl REW"
"618";7,64;0,871192639799839;0,89532183134733;0,84150146821172;"NR";"N";"Compl non-REW"
"620";7,64;0,830935712634623;0,859992217087879;0,79584896876552;"R";"N";"Compl REW"
"622";7,72;0,87171381091127;0,89579888824067;0,842061701328865;"NR";"N";"Compl non-REW"
"624";7,72;0,831529153500768;0,860540858072753;0,796482140016506;"R";"N";"Compl REW"
"626";7,8;0,872234701206137;0,896275534619129;0,84262178150599;"NR";"N";"Compl non-REW"
"628";7,8;0,832122594364752;0,861089471378025;0,797115282747811;"R";"N";"Compl REW"
"630";7,88;0,872756007446509;0,896752459344429;0,843182379569063;"NR";"N";"Compl non-REW"
"632";7,88;0,832716830638456;0,861638616785588;0,797749501331033;"R";"N";"Compl REW"
"634";7,92;0,873277732005351;0,897229664153051;0,843743497835574;"NR";"N";"Compl non-REW"
"636";7,92;0,833311867293862;0,862188297856655;0,798384802212525;"R";"N";"Compl REW"
"638";8,04;0,873797973309657;0,897705240840751;0,844303347779962;"NR";"N";"Compl non-REW"
"640";8,04;0,833905536063007;0,862736477352374;0,799018920552275;"R";"N";"Compl REW"
"642";8,16;0,874837806600528;0,898655322848265;0,845422817489349;"NR";"N";"Compl non-REW"
"644";8,16;0,835093107676945;0,863832405236847;0,800288143570804;"R";"N";"Compl REW"
"646";8,2;0,87535549148265;0,899127916471491;0,845980642412916;"NR";"N";"Compl non-REW"
"648";8,2;0,835684832300002;0,864378109026154;0,800920971220752;"R";"N";"Compl REW"
"650";8,28;0,876387149663446;0,900069018954227;0,84709309757173;"NR";"N";"Compl non-REW"
"652";8,28;0,836865013459057;0,865465841762292;0,80218389008172;"R";"N";"Compl REW"
"654";8,36;0,877416045230265;0,901006951689501;0,848203220090206;"NR";"N";"Compl non-REW"
"656";8,36;0,838043336816822;0,866551087360645;0,803445676471596;"R";"N";"Compl REW"
"658";8,44;0,878443404504006;0,901942791399923;0,849312395085199;"NR";"N";"Compl non-REW"
"660";8,44;0,8392212109898;0,867635137050418;0,804707847539323;"R";"N";"Compl REW"
"662";8,48;0,878957186593534;0,902410609924937;0,849867258458289;"NR";"N";"Compl non-REW"
"664";8,48;0,839810760550958;0,868177551109469;0,805339738024654;"R";"N";"Compl REW"
"666";8,6;0,879980235835157;0,903341308009159;0,850973114848798;"NR";"N";"Compl non-REW"
"668";8,6;0,840985669711862;0,869257796266811;0,806599885002809;"R";"N";"Compl REW"
"670";8,88;0,882008343330446;0,905183051439562;0,85316938316411;"NR";"N";"Compl non-REW"
"672";8,88;0,843318770039682;0,871400016817919;0,809105668488931;"R";"N";"Compl REW"
"674";8,92;0,882511636397701;0,905639414429394;0,853715240336046;"NR";"N";"Compl non-REW"
"676";8,92;0,843898570929413;0,871931778706625;0,809729096634686;"R";"N";"Compl REW"
"678";9;0,883013440847404;0,906094155616321;0,854259816178783;"NR";"N";"Compl non-REW"
"680";9;0,844476985134471;0,872462027742442;0,810351319495515;"R";"N";"Compl REW"
"682";9,2;0,883513759130668;0,906547278667586;0,854803112007808;"NR";"N";"Compl non-REW"
"684";9,2;0,845054014151581;0,872990766151367;0,81097233797071;"R";"N";"Compl REW"
"686";9,24;0,885014902466474;0,907906106667302;0,856433774528023;"NR";"N";"Compl non-REW"
"688";9,24;0,846787299338452;0,874577812887038;0,812839082268092;"R";"N";"Compl REW"
"690";9,32;0,885514565329642;0,908358124102482;0,856976795561038;"NR";"N";"Compl non-REW"
"692";9,32;0,847364896232581;0,875106293019129;0,813461578927599;"R";"N";"Compl REW"
"694";9,4;0,886012722571239;0,908808503477621;0,857518519696267;"NR";"N";"Compl non-REW"
"696";9,4;0,847941085775236;0,875633241264696;0,814082849546432;"R";"N";"Compl REW"
"698";9,6;0,886510591076554;0,909258464947772;0,858060083176023;"NR";"N";"Compl non-REW"
"700";9,6;0,848517275315279;0,876160161364892;0,814704087708641;"R";"N";"Compl REW"
"702";9,68;0,887995159224216;0,910598528556938;0,859676981209436;"NR";"N";"Compl non-REW"
"704";9,68;0,850237383346839;0,877731715159237;0,816560432036713;"R";"N";"Compl REW"
"706";9,76;0,88848701128975;0,91104195548474;0,860213354296933;"NR";"N";"Compl non-REW"
"708";9,76;0,850807937694906;0,878252505309406;0,817176759888047;"R";"N";"Compl REW"
"710";9,92;0,888977365597481;0,911483758263325;0,86074843319327;"NR";"N";"Compl non-REW"
"712";9,92;0,851377087146225;0,878771768766481;0,817791862502788;"R";"N";"Compl REW"
"714";10,04;0,889953591095165;0,912362506523833;0,861814713857105;"NR";"N";"Compl non-REW"
"716";10,04;0,852511177604031;0,879805724885882;0,819018395750576;"R";"N";"Compl REW"
"718";10,12;0,890924808979284;0,913235746538863;0,862876739883037;"NR";"N";"Compl non-REW"
"720";10,12;0,853640776229937;0,880834633429987;0,820241207666744;"R";"N";"Compl REW"
"722";10,24;0,891409614754931;0,913671366179295;0,863407177366401;"NR";"N";"Compl non-REW"
"724";10,24;0,854205140272444;0,881348357580621;0,820852533605501;"R";"N";"Compl REW"
"726";10,28;0,892374746090863;0,914537763552789;0,86446416849668;"NR";"N";"Compl non-REW"
"728";10,28;0,85532965024753;0,882371234407761;0,822071497629634;"R";"N";"Compl REW"
"730";10,32;0,893811281003835;0,915825312042062;0,866039966222612;"NR";"N";"Compl non-REW"
"732";10,32;0,857005893673538;0,883894156256647;0,823890738098408;"R";"N";"Compl REW"
"734";10,36;0,894761559434726;0,916675690400587;0,867084054751187;"NR";"N";"Compl non-REW"
"736";10,36;0,85811639340529;0,884901869377351;0,82509743892955;"R";"N";"Compl REW"
"738";10,4;0,896175910997665;0,917939352963526;0,868640550051066;"NR";"N";"Compl non-REW"
"740";10,4;0,859771680860711;0,886402134070293;0,826898319544153;"R";"N";"Compl REW"
"742";10,48;0,896644420791687;0,918357414324157;0,869156817302435;"NR";"N";"Compl non-REW"
"744";10,48;0,860320659782041;0,886899217085292;0,827496171282585;"R";"N";"Compl REW"
"746";10,56;0,897113346590342;0,918775751347219;0,869673605783773;"NR";"N";"Compl non-REW"
"748";10,56;0,860870456927196;0,887396843751817;0,828095140486265;"R";"N";"Compl REW"
"750";10,6;0,897582691034092;0,919194365918929;0,870190918057835;"NR";"N";"Compl non-REW"
"752";10,6;0,861421077986696;0,887895018100251;0,828695234583392;"R";"N";"Compl REW"
"754";10,64;0,898052456794734;0,919613259953695;0,870708756697897;"NR";"N";"Compl non-REW"
"756";10,64;0,861972528722068;0,888393744223465;0,829296461073593;"R";"N";"Compl REW"
"758";10,68;0,898520728299724;0,92003055007456;0,87122529172803;"NR";"N";"Compl non-REW"
"760";10,68;0,862522561065593;0,88889094236893;0,829896440317945;"R";"N";"Compl REW"
"762";10,76;0,898987508195308;0,920446240197808;0,871740524571515;"NR";"N";"Compl non-REW"
"764";10,76;0,863071176663895;0,889386614977895;0,830495173287903;"R";"N";"Compl REW"
"766";10,84;0,899452799126786;0,920860334236321;0,872254456651012;"NR";"N";"Compl non-REW"
"768";10,84;0,863618377164017;0,88988076449297;0,831092660953054;"R";"N";"Compl REW"
"770";10,96;0,899916603738511;0,921272836099569;0,87276708938858;"NR";"N";"Compl non-REW"
"772";10,96;0,864164164213422;0,890373393358099;0,831688904281146;"R";"N";"Compl REW"
"774";11;0,901301018725582;0,922502680422982;0,87429902146581;"NR";"N";"Compl non-REW"
"776";11;0,865795293126753;0,891844238880658;0,833472547735479;"R";"N";"Compl REW"
"778";11,04;0,901760790204989;0,922910696594163;0,874808281891709;"NR";"N";"Compl non-REW"
"780";11,04;0,866337669441277;0,892332861369293;0,834066189204978;"R";"N";"Compl REW"
"782";11,16;0,902219076376428;0,923317125893257;0,875316240607131;"NR";"N";"Compl non-REW"
"784";11,16;0,8668786289079;0,892819963021851;0,834658580636118;"R";"N";"Compl REW"
"786";11,2;0,90267587991144;0,923721972259302;0,875822899050147;"NR";"N";"Compl non-REW"
"788";11,2;0,86741817319719;0,893305546315001;0,835249723005594;"R";"N";"Compl REW"
"790";11,24;0,903585049753512;0,924526931930694;0,876832320868465;"NR";"N";"Compl non-REW"
"792";11,24;0,868493022928198;0,894272167736066;0,836428264457448;"R";"N";"Compl REW"
"794";11,28;0,904037421398809;0,924927053096379;0,877335087117172;"NR";"N";"Compl non-REW"
"796";11,28;0,869028331713213;0,894753210823577;0,837015665484389;"R";"N";"Compl REW"
"798";11,4;0,904488321084152;0,925325607049662;0,87783655884031;"NR";"N";"Compl non-REW"
"800";11,4;0,869562232007489;0,895232745470826;0,837601821338839;"R";"N";"Compl REW"
"802";11,48;0,905832215042469;0,926511904829271;0,879333221208056;"NR";"N";"Compl non-REW"
"804";11,48;0,871155498675385;0,89666232360483;0,839352827538857;"R";"N";"Compl REW"
"806";11,56;0,906721767739615;0,927295913918308;0,880325452357025;"NR";"N";"Compl non-REW"
"808";11,56;0,872211774821368;0,897608897685429;0,840515141206942;"R";"N";"Compl REW"
"810";11,6;0,907165756370084;0,927686957972767;0,880820989565159;"NR";"N";"Compl non-REW"
"812";11,6;0,872739477046319;0,89808146759603;0,841096213608611;"R";"N";"Compl REW"
"814";11,68;0,907608279378105;0,928076447952548;0,881315232681466;"NR";"N";"Compl non-REW"
"816";11,68;0,873265770663245;0,898552533872803;0,841676036881561;"R";"N";"Compl REW"
"818";11,84;0,908049339457427;0,928464387805228;0,881808183157852;"NR";"N";"Compl non-REW"
"820";11,84;0,873790657369306;0,899022099032882;0,842254612002098;"R";"N";"Compl REW"
"822";11,88;0,908488939300801;0,928850781474659;0,882299842445777;"NR";"N";"Compl non-REW"
"824";11,88;0,874314138862115;0,899490165594497;0,842831939944906;"R";"N";"Compl REW"
"826";11,92;0,908927081599978;0,929235632900959;0,882790211996266;"NR";"N";"Compl non-REW"
"828";11,92;0,874836216839731;0,899956736076964;0,843408021683069;"R";"N";"Compl REW"
"830";12;0,909799004327744;0,930000724765863;0,883767087686953;"NR";"N";"Compl non-REW"
"832";12;0,875876169043866;0,900885398886999;0,844556450429924;"R";"N";"Compl REW"
"834";12,08;0,91023279013483;0,930380973065902;0,88425359672715;"NR";"N";"Compl non-REW"
"836";12,08;0,876394046668754;0,901347496258425;0,845128799376966;"R";"N";"Compl REW"
"838";12,12;0,91109602407412;0,931136894026355;0,885222764444368;"NR";"N";"Compl non-REW"
"840";12,12;0,877425613463485;0,902267235551294;0,846269771252727;"R";"N";"Compl REW"
"842";12,24;0,911525477578795;0,931512574525449;0,885705426019131;"NR";"N";"Compl non-REW"
"844";12,24;0,87793930603441;0,902724882522558;0,846838396110738;"R";"N";"Compl REW"
"846";12,32;0,91195349235346;0,931886740256545;0,886186808002576;"NR";"N";"Compl non-REW"
"848";12,32;0,878451606989186;0,903181051078512;0,847405781532582;"R";"N";"Compl REW"
"850";12,44;0,912380071081831;0,93225939512942;0,886666911842718;"NR";"N";"Compl non-REW"
"852";12,44;0,87896251802949;0,903635743746422;0,847971928479263;"R";"N";"Compl REW"
"854";12,56;0,912805216446615;0,932630543050008;0,88714573898725;"NR";"N";"Compl non-REW"
"856";12,56;0,879472040857456;0,904088963054466;0,848536837910361;"R";"N";"Compl REW"
"858";12,72;0,914072079171365;0,933734984099467;0,888574574719559;"NR";"N";"Compl non-REW"
"860";12,72;0,880992297095509;0,905439806114407;0,850224150685023;"R";"N";"Compl REW"
"862";12,84;0,914910446162558;0,934464688310565;0,889521664189748;"NR";"N";"Compl non-REW"
"864";12,84;0,881999985344518;0,906334043027991;0,851344032465765;"R";"N";"Compl REW"
"866";12,92;0,91532886272999;0,934828618171217;0,889994637440225;"NR";"N";"Compl non-REW"
"868";12,92;0,882503399921366;0,906780462258849;0,851903888770903;"R";"N";"Compl REW"
"870";13,2;0,915745852306175;0,935191054156251;0,890466334374152;"NR";"N";"Compl non-REW"
"872";13,2;0,883005426164837;0,907225413090705;0,852462503333443;"R";"N";"Compl REW"
"874";13,32;0,916161417600928;0,935552000194141;0,890936756456993;"NR";"N";"Compl non-REW"
"876";13,32;0,883506065803215;0,907668898087129;0,853019877121676;"R";"N";"Compl REW"
"878";13,36;0,916575561323025;0,935911460209369;0,891405905153953;"NR";"N";"Compl non-REW"
"880";13,36;0,884005320565255;0,908110919812506;0,853576011102562;"R";"N";"Compl REW"
"882";13,44;0,916988286180206;0,936269438122421;0,891873781929989;"NR";"N";"Compl non-REW"
"884";13,44;0,884503192180183;0,908551480832023;0,854130906241739;"R";"N";"Compl REW"
"886";13,56;0,91739959487917;0,936625937849771;0,892340388249822;"NR";"N";"Compl non-REW"
"888";13,56;0,8849996823777;0,908990583711644;0,854684563503545;"R";"N";"Compl REW"
"890";13,64;0,918625051078122;0,937686607021966;0,89373259911601;"NR";"N";"Compl non-REW"
"892";13,64;0,886480881769895;0,910299169182146;0,85633811764901;"R";"N";"Compl REW"
"894";13,68;0,919030722190365;0,938037233090666;0,894194138253915;"NR";"N";"Compl non-REW"
"896";13,68;0,886971863604256;0,910732465176858;0,856886833019355;"R";"N";"Compl REW"
"898";13,76;0,919837859194195;0,938734113128673;0,895113428586028;"NR";"N";"Compl non-REW"
"900";13,76;0,887949710720175;0,911594723839701;0,857980565493323;"R";"N";"Compl REW"
"902";13,88;0,920639407234802;0,939425189628329;0,896027678082687;"NR";"N";"Compl non-REW"
"904";13,88;0,888922080651794;0,912451221872326;0,859069373318571;"R";"N";"Compl REW"
"906";14;0,921038092139081;0,939768561258738;0,896482916175719;"NR";"N";"Compl non-REW"
"908";14;0,889406216007579;0,912877317081684;0,859611932873672;"R";"N";"Compl REW"
"910";14,08;0,921435387894673;0,940110493645302;0,896936898449217;"NR";"N";"Compl non-REW"
"912";14,08;0,889888987269156;0,913301979849986;0,860153264127219;"R";"N";"Compl REW"
"914";14,16;0,921831297196758;0,940450990659692;0,897389626366033;"NR";"N";"Compl non-REW"
"916";14,16;0,890370396171487;0,913725212750665;0,860693368030422;"R";"N";"Compl REW"
"918";14,32;0,922225822739463;0,940790056169451;0,897841101388908;"NR";"N";"Compl non-REW"
"920";14,32;0,890850444450014;0,914147018357736;0,861232245533398;"R";"N";"Compl REW"
"922";14,4;0,922618967215858;0,941127694037976;0,898291324980492;"NR";"N";"Compl non-REW"
"924";14,4;0,891329133840665;0,914567399245776;0,86176989758519;"R";"N";"Compl REW"
"926";14,6;0,923401123736715;0,941798702284155;0,899188023719947;"NR";"N";"Compl non-REW"
"928";14,6;0,892282442904478;0,915403897165808;0,862841529126122;"R";"N";"Compl REW"
"930";14,64;0,923790141162029;0,942132080367811;0,899634501792722;"NR";"N";"Compl non-REW"
"932";14,64;0,892757066051924;0,915820019349639;0,863375510508126;"R";"N";"Compl REW"
"934";14,72;0,924177788282736;0,94246404622222;0,900079734284028;"NR";"N";"Compl non-REW"
"936";14,72;0,893230337260066;0,916234727118086;0,863908270224705;"R";"N";"Compl REW"
"938";14,8;0,924948982360358;0,943123756609296;0,900966468371459;"NR";"N";"Compl non-REW"
"940";14,8;0,894172830812378;0,917059909717973;0,864970128436279;"R";"N";"Compl REW"
"942";14,84;0,925332534689631;0,943451508814459;0,901407972892111;"NR";"N";"Compl non-REW"
"944";14,84;0,894642056634744;0,91747038970515;0,865499228816191;"R";"N";"Compl REW"
"946";14,88;0,92571472745901;0,943777864135349;0,901848237680369;"NR";"N";"Compl non-REW"
"948";14,88;0,895109937474197;0,917879465588387;0,866027111300545;"R";"N";"Compl REW"
"950";14,96;0,92571472745901;0,943777864135349;0,901848237680369;"NR";"N";"Compl non-REW"
"952";14,96;0,895109937474197;0,917879465588387;0,866027111300545;"R";"N";"Compl REW"
