"";"x";"predicted";"std.error";"conf.low";"conf.high";"group"
"146";7,4;4,7660914606045e-05;0,151826075375897;3,53942822665684e-05;6,41785333199799e-05;"Compl non-REW"
"147";7,4;0,000116097019154474;0,142970641801332;8,77276629823311e-05;0,000153639043098513;"Compl REW"
"148";7,4;6,49597940703887e-05;0,148101242271833;4,85945697432028e-05;8,68358668551898e-05;"Control 2"
"149";7,6;7,05621969535171e-05;0,147546158420899;5,28430981609065e-05;9,4222220649618e-05;"Control 1"
"150";7,6;4,72360984405757e-05;0,152686989046575;3,50196599013116e-05;6,37139107887172e-05;"Compl non-REW"
"151";7,6;0,000116278277137677;0,14307250091719;8,78470948097947e-05;0,000153909623788436;"Compl REW"
"152";7,6;6,47754738995071e-05;0,148512280877486;4,84176627239126e-05;8,66592601464088e-05;"Control 2"
"153";7,8;7,02976892511828e-05;0,148244750987393;5,25729790467858e-05;9,39976328392216e-05;"Control 1"
"154";7,8;4,68258969589813e-05;0,153971913981852;3,46282282851856e-05;6,33198784153738e-05;"Compl non-REW"
"155";7,8;0,000116334661825058;0,143361914882269;8,7839857980112e-05;0,000154071611033205;"Compl REW"
"156";7,8;6,45683688135968e-05;0,149252889990585;4,8192852972971e-05;8,65076623454674e-05;"Control 2"
"157";8;7,00009086866877e-05;0,149314461445848;5,22413860520865e-05;9,37972362912061e-05;"Control 1"
"158";8;4,64299943284913e-05;0,155748892256725;3,42160788306148e-05;6,30035658042218e-05;"Compl non-REW"
"159";8;0,000116265991465593;0,143881465928816;8,76986648302855e-05;0,000154137523030497;"Compl REW"
"160";8;6,43387008768825e-05;0,150386153711996;4,79148898897287e-05;8,63916234707608e-05;"Control 2"
"161";8,2;6,96722728102893e-05;0,150815839505489;5,18433487261544e-05;9,36319885468586e-05;"Control 1"
"162";8,2;4,60480873014947e-05;0,158083995884833;3,377968401087e-05;6,2771957697525e-05;"Compl non-REW"
"163";8,2;0,000116072487404289;0,144675698968389;8,74165292660303e-05;0,000154120689484271;"Compl REW"
"164";8,2;6,40867157857847e-05;0,151975510231244;4,75787904273147e-05;8,63217324048958e-05;"Control 2"
"165";8,4;6,93122425965945e-05;0,152808395575303;5,13744279762851e-05;9,3512610696856e-05;"Control 1"
"166";8,4;4,56798848298014e-05;0,161039285202276;3,33160482171124e-05;6,26317470181004e-05;"Compl non-REW"
"167";8,4;0,000115754772893787;0,145790312409316;8,69870220484131e-05;0,000154034931238125;"Compl REW"
"168";8,4;6,38126824309785e-05;0,154082990878502;4,71800661269776e-05;8,6308369095226e-05;"Control 2"
"169";8,6;6,89213213673012e-05;0,155348885386635;5,08309517271329e-05;9,34493215983197e-05;"Control 1"
"170";8,6;4,53251076961679e-05;0,164670880495147;3,28228408497091e-05;6,25892077301795e-05;"Compl non-REW"
"171";8,6;0,000115313869750628;0,147271202023699;8,64045531629566e-05;0,000153894203975681;"Compl REW"
"172";8,6;6,35168924193303e-05;0,15676736679379;4,67149528471353e-05;8,63614537808963e-05;"Control 2"
"173";8,8;6,85000536189639e-05;0,158489627546459;5,02102333249854e-05;9,34515888955637e-05;"Control 1"
"174";8,8;4,4983488162433e-05;0,169027338850976;3,22984965156676e-05;6,26501027682932e-05;"Compl non-REW"
"175";8,8;0,000114751192881296;0,149163396894052;8,56646665323957e-05;0,000153712221678016;"Compl REW"
"176";8,8;6,31996595569022e-05;0,160082359447313;4,61806221109217e-05;8,64902145681708e-05;"Control 2"
"177";9;6,80490237596073e-05;0,162277007125152;4,95107507541345e-05;9,35279190882622e-05;"Control 1"
"178";9;4,46547696336526e-05;0,17414849989007;3,17422705852063e-05;6,28196389185755e-05;"Compl non-REW"
"179";9;0,000114068542719034;0,151509947566932;8,47643273487105e-05;0,000153502080603079;"Compl REW"
"180";9;6,28613192943097e-05;0,16407508517507;4,55753521869344e-05;8,67029954869818e-05;"Control 2"
"181";9,2;6,75688547582854e-05;0,166750308462339;4,87322674734628e-05;9,36857061479708e-05;"Control 1"
"182";9,2;4,43387063376355e-05;0,180064902111619;3,11542443054112e-05;6,31024746090934e-05;"Compl non-REW"
"183";9,2;0,000113268095628006;0,154350842867678;8,37021791346629e-05;0,000153275907789842;"Compl REW"
"184";9,2;6,25022281357994e-05;0,168784886906839;4,48986402955973e-05;8,70071238837903e-05;"Control 2"
"185";9,4;6,70602067119542e-05;0,17194098303941;4,78758822116938e-05;9,39311516485113e-05;"Control 1"
"186";9,4;4,40350630193289e-05;0,18679779034124;3,05352807866617e-05;6,35027794668818e-05;"Compl non-REW"
"187";9,4;0,000112352392346343;0,157722038875586;8,24787474005453e-05;0,000153044558389212;"Compl REW"
"188";9,4;6,21227630135081e-05;0,174242658874534;4,41512444028013e-05;8,74088489344166e-05;"Control 2"
"189";9,6;6,65237753342691e-05;0,177872400688538;4,69440040990256e-05;9,42692603282724e-05;"Control 1"
"190";9,6;4,37436146495188e-05;0,194359654467255;2,98869397007272e-05;6,40243379967853e-05;"Compl non-REW"
"191";9,6;0,000111324324553908;0,161654678230239;8,10965700398495e-05;0,000152817382882003;"Compl REW"
"192";9,6;6,17233206284368e-05;0,180470702301568;4,33351524232234e-05;8,79133536955547e-05;"Control 2"
"193";9,8;6,59602903711463e-05;0,184560068007991;4,5940258988548e-05;9,47039055157357e-05;"Control 1"
"194";9,8;4,34641461473407e-05;0,202755178955701;2,92113629763748e-05;6,46706853131174e-05;"Compl non-REW"
"195";9,8;0,000110187119664124;0,166174559881519;7,95602412040836e-05;0,000152602078665471;"Compl REW"
"196";9,8;6,13043167597514e-05;0,187483078279519;4,2453486077699e-05;8,85248336857075e-05;"Control 2"
"197";10;6,53705139481356e-05;0,19201224157379;4,48693405941819e-05;9,52379510625267e-05;"Control 1"
"198";10;4,31964521161274e-05;0,211982452188407;2,85111454464956e-05;6,54452612123481e-05;"Compl non-REW"
"199";10;0,000108944323951733;0,171301891508833;7,78763642426837e-05;0,000152404631643372;"Compl REW"
"200";10;6,0866185544097e-05;0,195286365025099;4,15103539807379e-05;8,92466276469175e-05;"Control 2"
